formula,A1,A2,B1,B2,X,is_alloy,x_frac,Eg,dHf,dHd,A1_NdValence,A1_NValence,A1_Electronegativity,A1_AtomicRadius,A1_GSbandgap,A1_GSmagmom,A1_MeltingT,A2_NdValence,A2_NValence,A2_Electronegativity,A2_AtomicRadius,A2_GSbandgap,A2_GSmagmom,A2_MeltingT,B1_NdValence,B1_NValence,B1_Electronegativity,B1_AtomicRadius,B1_GSbandgap,B1_GSmagmom,B1_MeltingT,B2_NdValence,B2_NValence,B2_Electronegativity,B2_AtomicRadius,B2_GSbandgap,B2_GSmagmom,B2_MeltingT,X_NdValence,X_NValence,X_Electronegativity,X_AtomicRadius,X_GSbandgap,X_GSmagmom,X_MeltingT
K2Rb2FePb3Cl12,K,Rb,Fe,Pb,Cl,True,0.75,0.2392000000000003,-1.6082367499999997,0.04418665743397154,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2Cs2Mg3CrI12,Rb,Cs,Mg,Cr,I,True,0.25,0.6356999999999999,-1.1849360000000004,0.0722402159569917,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
RbCsMgCrI6,Rb,Cs,Mg,Cr,I,True,0.5,0.1546000000000003,-1.0715365000000001,0.08659959412365881,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2MgCr3I12,Rb,Cs,Mg,Cr,I,True,0.75,0.09759999999999991,-0.9598770000000002,0.09604959162365656,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K2Cs2Mn3ZnF12,K,Cs,Mn,Zn,F,True,0.25,1.5281,-2.7543079999999995,0.024841445547630236,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.98,0.5,1.97,0.0,53.5
KCsMnZnF6,K,Cs,Mn,Zn,F,True,0.5,1.2038999999999997,-2.7367072500000003,0.03753400702463949,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K2Cs2MnZn3F12,K,Cs,Mn,Zn,F,True,0.75,1.5621,-2.7175272500000007,0.04996217498081723,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2Mg3VI12,Rb,Cs,Mg,V,I,True,0.25,0.6299000000000001,-1.1983044999999997,0.06755893170699201,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
RbCsMgVI6,Rb,Cs,Mg,V,I,True,0.5,0.2653000000000003,-1.0898697499999996,0.08564077562365835,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2MgV3I12,Rb,Cs,Mg,V,I,True,0.75,0.2843,-0.9865812500000001,0.098576369540325,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4Fe3CdCl12,Cs,,Fe,Cd,Cl,True,0.25,0.03699999999999992,-1.4970080000000003,0.049420953871476936,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs2FeCdCl6,Cs,,Fe,Cd,Cl,True,0.5,0.0,-1.5381354999999997,0.05859360637147404,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs4FeCd3Cl12,Cs,,Fe,Cd,Cl,True,0.75,0.0,-1.6002554999999998,0.04677375887147184,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb4V3MnF12,Rb,,V,Mn,F,True,0.25,0.6989000000000001,-2.8205205000000007,0.07779064654187806,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2VMnF6,Rb,,V,Mn,F,True,0.5,0.7052999999999998,-2.809416,0.05551594916831881,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb4VMn3F12,Rb,,V,Mn,F,True,0.75,0.7800000000000002,-2.7987782500000002,0.02805520214347723,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K4Cr3NiCl12,K,,Cr,Ni,Cl,True,0.25,0.0,-1.5068282500000003,0.09652426803813707,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2CrNiCl6,K,,Cr,Ni,Cl,True,0.5,0.0,-1.4388882500000002,0.10554377770480361,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4CrNi3Cl12,K,,Cr,Ni,Cl,True,0.75,0.0,-1.3611002499999998,0.09462888637147193,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2Cs2Ti3CdBr12,Rb,Cs,Ti,Cd,Br,True,0.25,0.0,-1.4397725000000001,0.14432928726744132,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,2.0,4.0,1.54,1.4,0.0,2.25333333333e-05,1941.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
RbCsTiCdBr6,Rb,Cs,Ti,Cd,Br,True,0.5,0.0,-1.444576,0.11016931857812651,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,2.0,4.0,1.54,1.4,0.0,2.25333333333e-05,1941.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2TiCd3Br12,Rb,Cs,Ti,Cd,Br,True,0.75,0.0,-1.425952,0.08565693701381427,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,2.0,4.0,1.54,1.4,0.0,2.25333333333e-05,1941.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K2Cs2Co3SnCl12,K,Cs,Co,Sn,Cl,True,0.25,0.0,-1.35179075,0.12076410021403028,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
KCsCoSnCl6,K,Cs,Co,Sn,Cl,True,0.5,0.28310000000000013,-1.4474295000000001,0.12233474080659335,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2CoSn3Cl12,K,Cs,Co,Sn,Cl,True,0.75,0.28079999999999994,-1.5476225,0.0693978376491522,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4Cr3CoI12,K,,Cr,Co,I,True,0.25,0.0,-0.7659649999999999,0.16498379887365644,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K2CrCoI6,K,,Cr,Co,I,True,0.5,0.0,-0.7049862499999999,0.18425553879032508,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K4CrCo3I12,K,,Cr,Co,I,True,0.75,0.0,-0.6402372499999999,0.18731426829032483,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Na2K2Ca3CoCl12,Na,K,Ca,Co,Cl,True,0.25,0.47819999999999996,-2.11209325,0.04233410895663736,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
NaKCaCoCl6,Na,K,Ca,Co,Cl,True,0.5,0.33640000000000003,-1.8053149999999996,0.07343115195663819,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Na2K2CaCo3Cl12,Na,K,Ca,Co,Cl,True,0.75,0.16989999999999994,-1.5148389999999998,0.08822594495663916,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Rb2Ca3MnI12,K,Rb,Ca,Mn,I,True,0.25,2.0945,-1.475282,0.041798446146647183,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
KRbCaMnI6,K,Rb,Ca,Mn,I,True,0.5,1.3766000000000003,-1.2853047500000003,0.05251346883630292,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K2Rb2CaMn3I12,K,Rb,Ca,Mn,I,True,0.75,1.3817,-1.09639925,0.062156741525957404,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2Mg3MnI12,Rb,Cs,Mg,Mn,I,True,0.25,1.7919,-1.21715975,0.05897895522997931,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
RbCsMgMnI6,Rb,Cs,Mg,Mn,I,True,0.5,1.383,-1.11576675,0.07035914691963452,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2MgMn3I12,Rb,Cs,Mg,Mn,I,True,0.75,1.2490999999999999,-1.0342795000000007,0.06043757481762135,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb4Mg3VBr12,Rb,,Mg,V,Br,True,0.25,0.782,-1.6586532499999997,0.04092371924117044,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2MgVBr6,Rb,,Mg,V,Br,True,0.5,0.35409999999999986,-1.5441225000000003,0.05292976286617179,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb4MgV3Br12,Rb,,Mg,V,Br,True,0.75,0.28549999999999986,-1.4321472499999999,0.062380306491172544,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K4Mg3CdCl12,K,,Mg,Cd,Cl,True,0.25,3.4939,-1.986401,0.025279520996472016,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2MgCdCl6,K,,Mg,Cd,Cl,True,0.5,2.9686,-1.8658187499999996,0.030953004538138984,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4MgCd3Cl12,K,,Mg,Cd,Cl,True,0.75,2.7525,-1.747608,0.03425498807980576,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2Co3CdI12,K,Cs,Co,Cd,I,True,0.25,0.0,-0.68167975,0.18590464295699016,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.66,1.4,1.062,0.0,386.85
KCsCoCdI6,K,Cs,Co,Cd,I,True,0.5,0.0,-0.7876707499999999,0.155681589998657,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K2Cs2CoCd3I12,K,Cs,Co,Cd,I,True,0.75,0.39559999999999995,-0.896910925,0.12220936204032284,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4Mg3FeI12,Cs,,Mg,Fe,I,True,0.25,0.24460000000000015,-1.1805034999999997,0.05403476395699203,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs2MgFeI6,Cs,,Mg,Fe,I,True,0.5,0.04280000000000017,-1.0453480000000002,0.0571943111236588,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4MgFe3I12,Cs,,Mg,Fe,I,True,0.75,0.029799999999999827,-0.904213,0.06633335829032516,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Na2Cs2Co3PbCl12,Na,Cs,Co,Pb,Cl,True,0.25,0.31410000000000005,-1.3168894999999998,0.12772126820664065,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.16,1.0,2.493,0.0,171.6
NaCsCoPbCl6,Na,Cs,Co,Pb,Cl,True,0.5,0.3175999999999999,-1.4336959999999999,0.09889525270663935,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Na2Cs2CoPb3Cl12,Na,Cs,Co,Pb,Cl,True,0.75,0.32499999999999996,-1.54410175,0.07646998720664033,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2Ni3PbF12,K,Cs,Ni,Pb,F,True,0.25,0.22819999999999996,-2.4004797499999992,0.07987308631199763,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
KCsNiPbF6,K,Cs,Ni,Pb,F,True,0.5,0.5327,-2.50043275,0.07457127039888611,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K2Cs2NiPb3F12,K,Cs,Ni,Pb,F,True,0.75,1.2963999999999998,-2.6111955,0.049947094739335895,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Cs4Zn3BaF12,Cs,,Zn,Ba,F,True,0.25,4.2978000000000005,-2.9068624999999995,0.07108203647866329,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Cs2ZnBaF6,Cs,,Zn,Ba,F,True,0.5,4.5426,-3.11584775,0.08108937947866135,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Cs4ZnBa3F12,Cs,,Zn,Ba,F,True,0.75,5.1432,-3.33392625,0.07146351747865953,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K4V3CdBr12,K,,V,Cd,Br,True,0.25,0.34709999999999996,-1.3324687500000003,0.06668578644950252,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K2VCdBr6,K,,V,Cd,Br,True,0.5,0.04679999999999995,-1.3430465000000003,0.06699491644950317,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K4VCd3Br12,K,,V,Cd,Br,True,0.75,0.0,-1.3583652499999999,0.06256304644950195,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2V3CrI12,Rb,Cs,V,Cr,I,True,0.25,0.0,-0.8761609999999997,0.11040221513881043,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
RbCsVCrI6,Rb,Cs,V,Cr,I,True,0.5,0.0,-0.8621077500000002,0.1158793129014386,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2VCr3I12,Rb,Cs,V,Cr,I,True,0.75,0.010999999999999677,-0.8250407500000001,0.1413681069569903,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4Mn3SrI12,Cs,,Mn,Sr,I,True,0.25,1.4248999999999998,-1.1581740000000003,0.05341027885928806,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs2MnSrI6,Cs,,Mn,Sr,I,True,0.5,1.2549000000000001,-1.3568245,0.045574777836300484,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4MnSr3I12,Cs,,Mn,Sr,I,True,0.75,2.1407000000000003,-1.5591355,0.03038933286572565,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K2Cs2Mg3FeCl12,K,Cs,Mg,Fe,Cl,True,0.25,0.2096,-1.9321804999999999,0.041544835163144,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
KCsMgFeCl6,K,Cs,Mg,Fe,Cl,True,0.5,0.06390000000000029,-1.74520025,0.0635836417464759,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2MgFe3Cl12,K,Cs,Mg,Fe,Cl,True,0.75,0.07079999999999997,-1.5815795000000001,0.06226294832981072,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
